Timestamp,Longitude,Latitude,Speed,Operatorname,Operator,CGI,Node,CellID,LAC,NetworkTech,NetworkMode,Level,Qual,SNR,CQI,LTERSSI,ARFCN,DL_bitrate,UL_bitrate,PSC,Altitude,Height,Accuracy,Location,State,DataConnection_Type,DataConnection_Info,Layer,Distance,Bearing,IP,TA,EVENT,EVENTDETAILS,SERVINGTIME,CELLHEX,NODEHEX,LACHEX,RAWCELLID,VERSION_NAME,VERSION_CODE,DEVICE,BAND,BANDWIDTH,SecondCell_NODE,SecondCell_CELLID,SecondCell_RSRP,SecondCell_RSRQ,SecondCell_SNR,CSI_SNR,NetworkTypeNum,CA,SecondCell_PSC,SecondCell_ARFCN,SecondCell_BAND,Site_BEARING,BATTERY,CHARGING,FOREGROUND,AVGSPEED,Update_newF,Update_oldF,NTech1,NCellid1,NLAC1,NCell1,NARFCN1,NRxLev1,NQual1,NTech2,NCell2,NARFCN2,NRxLev2,NQual2,NTech3,NCell3,NARFCN3,NRxLev3,NQual3,NTech4,NCell4,NARFCN4,NRxLev4,NQual4,NTech5,NCell5,NARFCN5,NRxLev5,NQual5,NTech6,NCell6,NARFCN6,NRxLev6,NQual6,NTech7,NCell7,NARFCN7,NRxLev7,NQual7,NTech8,NCell8,NARFCN8,NRxLev8,NQual8,NTech9,NCell9,NARFCN9,NRxLev9,NQual9,NTech10,NCell10,NARFCN10,NRxLev10,NQual10,NTech11,NCell11,NARFCN11,NRxLev11,NQual11,NTech12,NCell12,NARFCN12,NRxLev12,NQual12,NTech13,NCell13,NARFCN13,NRxLev13,NQual13,NTech14,NCell14,NARFCN14,NRxLev14,NQual14,NTech15,NCell15,NARFCN15,NRxLev15,NQual15,NTech16,NCell16,NRxLev16,NQual16,NTech17,NCell17,NRxLev17,NQual17
2024.10.29_08.05.33,17.608803,59.102589,116,Telia,24001,240010010800014,225677,14,108,5G,5G NSA,-99,-20.0,-3.0,,,1471,0,15519,369,63,63,3,G,D,M,20,1,-1,1000,100.101.226.137,,,,1,E,3718D,6C,57773326,32.0,610,Google:Pixel 7:AP2A.240905.003,L3,15/20/20/10/10,225677.0,14.0,-104.0,-9.0,2.0,0.0,20,True,369.0,1471.0,L3,1000,98,True,False,0,0,1,4G,225677-14,108.0,369.0,1471.0,-104.0,-9.0,4G,216.0,3768.0,-99.0,-9.0,4G,289.0,1300.0,-108.0,-15.0,4G,289.0,1471.0,-110.0,-14.0,4G,289.0,3150.0,-125.0,-14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.48.55,17.649398,59.147486,107,Telia,24001,240010010800022,102707,22,108,4G,LTE,-106,-12.0,0.0,6.0,-77.0,6300,0,15734,468,47,47,4,G,D,M,13,1,-1,1000,100.101.226.137,6.0,,,2,16,19133,6C,26293014,32.0,610,Google:Pixel 7:AP2A.240905.003,L20,10,,,,,,0.0,13,False,,,,1000,94,True,False,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_08.20.59,17.877374,59.254199,94,Telia,24001,240010004000030,103441,30,40,5G,5G NSA,-105,-11.0,16.0,14.0,,3150,0,45651,93,32,32,3,G,D,M,13,1,-1,1000,100.101.226.137,5.0,PERIODIC,,7,1E,19411,28,26480926,32.0,610,Google:Pixel 7:AP2A.240905.003,L7,20,103441.0,30.0,-87.0,-6.0,1.0,0.0,13,False,93.0,3150.0,L7,1000,100,True,False,0,0,119,4G,103441-30,40.0,93.0,3150.0,-87.0,-6.0,4G,281.0,3150.0,-98.0,-12.0,4G,168.0,3150.0,-98.0,-17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.49.24,17.647669,59.140102,106,Telia,24001,240010000000024,225681,24,0,5G,5G NSA,-105,-20.0,0.0,,,154570,0,50477,670,47,47,4,G,D,M,20,1,-1,1000,100.101.226.137,11.0,PERIODIC,,7,18,37191,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/20/20/10,225681.0,24.0,-104.0,-8.0,1.0,0.0,20,True,78.0,1471.0,L3,1000,94,True,False,0,0,5,4G,225681-24,108.0,78.0,1471.0,-104.0,-8.0,4G,,154570.0,-105.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_08.19.45,17.84722,59.248737,99,Telia,24001,240010000000011,107408,11,0,5G,5G NSA,-105,-11.0,0.0,,,634080,0,158648,429,40,40,3,G,D,M,20,1,-1,1000,100.101.226.137,2.0,,,2,B,1A390,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,20/100,107408.0,11.0,-86.0,-8.0,4.0,0.0,20,True,243.0,1300.0,L3,1000,100,True,False,0,0,44,4G,107408-11,40.0,243.0,1300.0,-86.0,-8.0,4G,88.0,1300.0,-92.0,-13.0,4G,88.0,3150.0,-106.0,-16.0,4G,88.0,1471.0,-90.0,-13.0,4G,429.0,,-97.0,-10.0,4G,430.0,,-106.0,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_08.27.21,17.998982,59.292758,74,Telia,24001,240010000000030,100781,30,0,5G,5G NSA,-91,-10.0,0.0,,,634080,0,133591,74,59,59,4,G,D,M,20,1,-1,1000,100.101.226.137,10.0,PERIODIC,,22,1E,189AD,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,20/20/15/10/100,100781.0,30.0,-78.0,-6.0,2.0,0.0,20,True,76.0,3150.0,L7,1000,100,True,False,0,0,3,4G,100781-30,40.0,76.0,3150.0,-78.0,-6.0,4G,74.0,,-89.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.34.01,17.820561,59.238036,89,Telia,24001,240010004000034,107448,34,40,4G,LTE,-101,-7.0,1.0,14.0,-75.0,1471,0,9175,125,51,51,3,G,D,M,13,1,-1,1000,100.101.226.137,12.0,PERIODIC,,4,22,1A3B8,28,27506722,32.0,610,Google:Pixel 7:AP2A.240905.003,L3,15,,,,,,0.0,13,False,,,,1000,90,False,True,0,0,0,4G,,,451.0,1300.0,-108.0,-13.0,4G,123.0,3150.0,-112.0,-13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_08.04.42,17.599395,59.088965,108,Telia,24001,240010000000024,225677,24,0,5G,5G NSA,-109,-20.0,0.0,,,154570,0,17671,664,55,55,3,G,D,M,20,1,-1,1000,100.101.226.137,21.0,PERIODIC,,87,18,3718D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/20/20/10/10,225677.0,24.0,-110.0,-14.0,-1.0,0.0,20,True,289.0,1471.0,L3,1000,98,True,False,0,0,2,4G,225677-24,108.0,289.0,1471.0,-110.0,-14.0,4G,182.0,1471.0,-104.0,-10.0,4G,279.0,1471.0,-109.0,-14.0,4G,182.0,1300.0,-104.0,-11.0,4G,279.0,1300.0,-108.0,-15.0,4G,423.0,1300.0,-113.0,2147483647.0,4G,182.0,3150.0,-121.0,-17.0,4G,279.0,3150.0,-126.0,2147483647.0,4G,423.0,3150.0,-126.0,2147483647.0,4G,25.0,6300.0,-101.0,-14.0,4G,323.0,6300.0,-103.0,-17.0,4G,335.0,6300.0,-106.0,-19.0,4G,,154570.0,-105.0,2147483647.0,,,,,,,,,,,,,,,,,,
2024.10.29_08.20.06,17.855269,59.2517,98,Telia,24001,240010000000021,102397,21,0,5G,5G NSA,-105,-11.0,0.0,,,634080,0,152474,409,44,44,3,G,D,M,20,1,-1,1000,100.101.226.137,7.0,,,7,15,18FFD,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,20/20/15/10/100,102397.0,21.0,-82.0,-7.0,1.0,0.0,20,True,289.0,1300.0,L3,1000,100,True,False,0,0,65,4G,102397-21,40.0,289.0,1300.0,-82.0,-7.0,4G,409.0,,-92.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.24.14,18.007014,59.298084,80,Telia,24001,240010000000021,100745,21,0,5G,5G NSA,-85,-13.0,0.0,,,634080,0,77030,72,64,64,4,G,D,M,20,1,-1,1000,100.101.226.137,1.0,PERIODIC,,2,15,18989,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,20/100,100745.0,21.0,-91.0,-13.0,15.0,0.0,20,True,23.0,1300.0,L3,1000,94,False,False,0,0,130,4G,100745-21,5.0,23.0,1300.0,-91.0,-13.0,4G,356.0,1300.0,-96.0,-14.0,4G,16.0,1300.0,-98.0,-15.0,4G,356.0,3150.0,-109.0,-13.0,4G,16.0,3150.0,-110.0,-15.0,4G,213.0,3150.0,-113.0,-17.0,4G,16.0,1471.0,-94.0,-12.0,4G,356.0,1471.0,-96.0,-15.0,4G,33.0,6300.0,-88.0,-9.0,4G,26.0,6300.0,-92.0,-14.0,4G,72.0,,-98.0,-11.0,4G,46.0,,-101.0,-10.0,4G,47.0,,-106.0,-11.0,,,,,,,,,,,,,,,,,,
2024.10.29_07.24.58,17.994354,59.290653,91,Telia,24001,240010000000031,100781,31,0,5G,5G NSA,-85,-13.0,0.0,,,634080,0,121103,74,61,61,3,G,D,M,20,1,-1,1000,100.101.226.137,2.0,PERIODIC,,24,1F,189AD,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,20/100,100781.0,31.0,-86.0,-8.0,1.0,0.0,20,True,76.0,1300.0,L3,1000,94,False,False,0,0,174,4G,100781-31,40.0,76.0,1300.0,-86.0,-8.0,4G,262.0,6300.0,-91.0,-15.0,4G,261.0,6300.0,-93.0,-16.0,4G,74.0,,-84.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_08.20.04,17.854484,59.251413,97,Telia,24001,240010000000021,102397,21,0,5G,5G NSA,-105,-11.0,0.0,,,634080,0,104863,409,44,44,3,G,D,M,20,1,-1,1000,100.101.226.137,7.0,,,5,15,18FFD,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,20/20/15/10/100,102397.0,21.0,-84.0,-8.0,1.0,0.0,20,True,289.0,1300.0,L3,1000,100,True,False,0,0,63,4G,102397-21,40.0,289.0,1300.0,-84.0,-8.0,4G,409.0,,-93.0,-10.0,4G,429.0,,-102.0,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.36.13,17.781669,59.218581,98,Telia,24001,240010004000011,106138,11,40,4G,LTE,-98,-7.0,2.0,14.0,-71.0,1300,0,88924,138,51,51,3,G,D,M,13,1,-1,1000,100.101.226.137,21.0,,,12,B,19E9A,28,27171339,32.0,610,Google:Pixel 7:AP2A.240905.003,L3,20/15,,,,,,0.0,13,True,,,,1000,89,True,False,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.39.44,17.688352,59.206547,87,Telia,24001,240010000000021,111694,21,0,5G,5G NSA,-114,-20.0,0.0,,,154570,0,15406,697,67,67,3,G,D,M,20,1,-1,1000,100.101.226.137,19.0,PERIODIC,,22,15,1B44E,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/20/15/10/10,111694.0,21.0,-112.0,-9.0,9.0,0.0,20,True,439.0,1300.0,L3,1000,91,True,False,0,0,2,4G,111694-21,40.0,439.0,1300.0,-112.0,-9.0,4G,204.0,1300.0,-121.0,-16.0,4G,440.0,6300.0,-116.0,-13.0,4G,289.0,6300.0,-119.0,-15.0,4G,,154570.0,-117.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_08.16.25,17.779611,59.216603,104,Telia,24001,240010004000014,106138,14,40,4G,LTE,-91,-6.0,2.0,12.0,-67.0,1471,0,46444,138,50,50,3,G,D,M,13,1,-1,1000,100.101.226.137,2.0,PERIODIC,,34,E,19E9A,28,27171342,32.0,610,Google:Pixel 7:AP2A.240905.003,L3,15,,,,,,0.0,13,False,,,,1000,100,True,False,0,0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.35.06,17.798709,59.230095,86,Telia,24001,240010000000014,225626,14,0,5G,5G NSA,-106,-20.0,0.0,,,154570,0,23335,639,45,45,4,G,D,M,20,1,-1,1000,100.101.226.137,17.0,PERIODIC,,8,E,3715A,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/20/20/10,225626.0,14.0,-109.0,-6.0,9.0,0.0,20,True,231.0,1471.0,L3,1000,89,False,False,0,0,2,4G,225626-14,40.0,231.0,1471.0,-109.0,-6.0,4G,,154570.0,-106.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.49.25,17.647433,59.13959,104,Telia,24001,240010000000024,225681,24,0,5G,5G NSA,-105,-20.0,0.0,,,154570,0,57897,670,48,48,4,G,D,M,20,1,-1,1000,100.101.226.137,11.0,,,8,18,37191,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/20/20/10,225681.0,24.0,-104.0,-8.0,1.0,0.0,20,True,78.0,1471.0,L3,1000,94,True,False,0,0,6,4G,225681-24,108.0,78.0,1471.0,-104.0,-8.0,4G,,154570.0,-105.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.31.32,17.866596,59.254914,86,Telia,24001,240010004000034,103441,34,40,4G,LTE,-81,-7.0,0.0,13.0,-69.0,1471,0,80202,93,40,40,3,G,D,M,13,1,-1,1000,100.101.226.137,1.0,,,33,22,19411,28,26480930,32.0,610,Google:Pixel 7:AP2A.240905.003,L3,15/20/20/10/10,,,,,,0.0,13,True,,,,1000,91,False,False,0,0,49,4G,,,168.0,1300.0,-78.0,-9.0,4G,168.0,1471.0,-83.0,-8.0,4G,168.0,3150.0,-88.0,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.44.19,17.659079,59.194436,49,Telia,24001,240010010800011,101964,11,108,4G,LTE,-94,-8.0,0.0,11.0,-69.0,1300,0,24241,320,59,59,2,G,D,M,13,1,-1,1000,100.101.226.137,4.0,PERIODIC,,5,B,18E4C,6C,26102795,32.0,610,Google:Pixel 7:AP2A.240905.003,L3,20/15/20,,,,,,0.0,13,True,,,,1000,92,True,False,0,0,244,4G,,,83.0,1300.0,-98.0,-11.0,4G,83.0,1471.0,-98.0,-10.0,4G,83.0,3150.0,-114.0,-12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_08.15.47,17.761644,59.212546,103,Telia,24001,240010004000024,106138,24,40,4G,LTE,-94,-10.0,2.0,12.0,-65.0,1471,0,36476,367,67,67,5,G,D,M,13,1,-1,1000,100.101.226.137,14.0,,,33,18,19E9A,28,27171352,32.0,610,Google:Pixel 7:AP2A.240905.003,L3,15,,,,,,0.0,13,False,,,,1000,100,True,False,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.50.00,17.642147,59.130888,113,Telia,24001,240010010800017,102711,17,108,4G,LTE,-111,-9.0,0.0,6.0,-61.0,3768,0,7476,392,53,53,4,G,D,M,13,1,-1,1000,100.101.226.137,,,,1,11,19137,6C,26294033,32.0,610,Google:Pixel 7:AP2A.240905.003,L8,5,,,,,,0.0,13,False,,,,1000,94,True,False,0,0,2,4G,,,147.0,3768.0,-108.0,-10.0,4G,102.0,1300.0,-113.0,-10.0,4G,102.0,1471.0,-114.0,-9.0,4G,468.0,3768.0,-115.0,-16.0,4G,78.0,1300.0,-117.0,-15.0,4G,78.0,3150.0,-127.0,-16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_08.01.21,17.562276,59.037057,113,Telia,24001,240010000000031,102704,31,0,5G,5G NSA,-96,-20.0,0.0,,,154570,0,49729,602,56,56,4,G,D,M,13,1,-1,1000,100.101.226.137,4.0,,,6,1F,19130,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/10,102704.0,31.0,-95.0,-7.0,1.0,0.0,20,True,279.0,1300.0,L3,1000,97,True,False,0,0,8,4G,102704-31,108.0,279.0,1300.0,-95.0,-7.0,4G,,154570.0,-104.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.49.45,17.645491,59.134582,102,Telia,24001,240010000000024,225681,24,0,5G,5G NSA,-105,-20.0,0.0,,,154570,0,50409,670,59,59,5,G,D,M,20,1,-1,1000,100.101.226.137,11.0,,,28,18,37191,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/20/20/10,225681.0,24.0,-100.0,-8.0,9.0,0.0,20,True,78.0,1471.0,L3,1000,94,True,False,0,0,8,4G,225681-24,108.0,78.0,1471.0,-100.0,-8.0,4G,57.0,1471.0,-106.0,-9.0,4G,57.0,1300.0,-107.0,-16.0,4G,57.0,3150.0,-118.0,-13.0,4G,,154570.0,-109.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.51.50,17.609683,59.108053,113,Telia,24001,240010000000014,225677,14,0,5G,5G NSA,-100,-20.0,0.0,,,154570,0,43726,663,61,61,3,G,D,M,20,1,-1,1000,100.101.226.137,23.0,,,30,E,3718D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/20/10/5,225677.0,14.0,-98.0,-13.0,2.0,0.0,20,True,369.0,1471.0,L3,1000,95,True,False,0,0,1,4G,225677-14,108.0,369.0,1471.0,-98.0,-13.0,4G,,154570.0,-99.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.45.17,17.653243,59.190599,53,Telia,24001,240010010800011,101964,11,108,4G,LTE,-100,-13.0,-1.0,8.0,-69.0,1300,0,20616,320,53,53,2,G,D,M,13,1,-1,1000,100.101.226.137,7.0,PERIODIC,,9,B,18E4C,6C,26102795,32.0,610,Google:Pixel 7:AP2A.240905.003,L3,20/15/20,,,,,,0.0,13,True,,,,1000,93,True,False,0,0,3,4G,,,177.0,1300.0,-98.0,-11.0,4G,177.0,1471.0,-99.0,-10.0,4G,29.0,1300.0,-102.0,-15.0,4G,341.0,1300.0,-104.0,-17.0,4G,29.0,1471.0,-104.0,-14.0,4G,177.0,3150.0,-114.0,-11.0,4G,29.0,3150.0,-118.0,-14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.43.04,17.662675,59.199269,11,Telia,24001,240010010800021,105310,21,108,4G,LTE,-73,-5.0,1.0,11.0,-69.0,1300,0,54827,83,67,67,2,G,D,M,20,1,-1,1000,100.101.226.137,3.0,PERIODIC,,2,15,19B5E,6C,26959381,32.0,610,Google:Pixel 7:AP2A.240905.003,L3,20/20/15/10/10,,,,,,0.0,13,True,,,,1000,92,True,False,0,0,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_08.14.57,17.736794,59.210929,103,Telia,24001,240010004000024,106138,24,40,4G,LTE,-107,-12.0,1.0,15.0,-77.0,1471,3,11106,367,54,54,6,G,D,M,13,1,-1,1000,100.101.226.137,22.0,PERIODIC,,32,18,19E9A,28,27171352,32.0,610,Google:Pixel 7:AP2A.240905.003,L3,15/20,,,,,,0.0,13,True,,,,1000,100,True,False,0,0,2,4G,,,296.0,1300.0,-114.0,-17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.23.59,18.011507,59.299368,57,Telia,24001,240010000000021,100745,21,0,5G,5G NSA,-85,-13.0,0.0,,,634080,0,137340,46,60,60,4,G,D,M,20,1,-1,1000,100.101.226.137,1.0,PERIODIC,,25,15,18989,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,20/100,100745.0,21.0,-88.0,-13.0,15.0,0.0,20,True,23.0,1300.0,L3,1000,94,False,False,0,0,115,4G,100745-21,5.0,23.0,1300.0,-88.0,-13.0,4G,16.0,1300.0,-88.0,-10.0,4G,192.0,1300.0,-95.0,-19.0,4G,366.0,1300.0,-96.0,-20.0,4G,16.0,3150.0,-99.0,-16.0,4G,16.0,1471.0,-91.0,-14.0,4G,26.0,6300.0,-80.0,-10.0,4G,46.0,,-89.0,-10.0,4G,47.0,,-95.0,-12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.44.33,17.657936,59.193195,33,Telia,24001,240010010800011,101964,11,108,4G,LTE,-96,-8.0,0.0,11.0,-69.0,1300,0,22089,320,59,59,3,G,D,M,13,1,-1,1000,100.101.226.137,4.0,PERIODIC,,19,B,18E4C,6C,26102795,32.0,610,Google:Pixel 7:AP2A.240905.003,L3,20/15/20,,,,,,0.0,13,True,,,,1000,92,True,False,0,0,258,4G,,,29.0,1471.0,-106.0,-15.0,4G,83.0,1471.0,-107.0,-16.0,4G,83.0,3150.0,-123.0,-18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.50.02,17.641522,59.130426,112,Telia,24001,240010010800017,105479,17,108,4G,LTE,-108,-8.0,0.0,6.0,-63.0,3768,0,23562,147,50,50,4,G,D,M,13,1,-1,1000,100.101.226.137,,,,1,11,19C07,6C,27002641,32.0,610,Google:Pixel 7:AP2A.240905.003,L8,5,,,,,,0.0,13,False,,,,1000,94,True,False,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.46.56,17.644152,59.175937,98,Telia,24001,240010000000011,105329,11,0,5G,5G NSA,-115,-20.0,0.0,,,634080,0,98440,36,46,46,3,G,D,M,20,1,-1,1000,100.101.226.137,8.0,,,15,B,19B71,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,20,105329.0,11.0,-82.0,-11.0,-1.0,0.0,20,False,418.0,1300.0,L3,1000,93,True,False,0,0,98,4G,105329-11,108.0,418.0,1300.0,-82.0,-11.0,4G,187.0,1300.0,-84.0,-13.0,4G,209.0,1300.0,-89.0,-16.0,4G,97.0,1300.0,-89.0,-17.0,4G,97.0,3150.0,-104.0,-8.0,4G,36.0,,-99.0,-11.0,4G,,,-105.0,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.51.21,17.613889,59.115535,101,Telia,24001,240010000000014,225677,14,0,5G,5G NSA,-107,-17.0,0.0,,,154570,0,32398,663,54,54,4,G,D,M,13,1,-1,1000,,,IRAT_HANDOVER_DATA_4G5G,240-01-108-225677-14-1471-369:240-01-0-225677-14-154570-663,2,E,3718D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/20/10/5,225677.0,14.0,-101.0,-14.0,1.0,0.0,20,True,369.0,1471.0,L3,1000,95,True,False,0,0,3,4G,225677-14,108.0,369.0,1471.0,-101.0,-14.0,4G,,154570.0,-106.0,-18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_08.11.04,17.643076,59.185233,98,Telia,24001,240010000000034,103909,34,0,5G,5G NSA,-115,-15.0,0.0,,,634080,0,44065,24,55,55,5,G,D,M,20,1,-1,1000,,,HANDOVER_DATA_5G5G,240-01-0-103909-34-634080-36:240-01-0-103909-34-634080-24,2,22,195E5,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/100,103909.0,34.0,-74.0,-6.0,1.0,0.0,20,True,87.0,1471.0,L3,1000,100,True,True,0,0,14,4G,103909-34,108.0,87.0,1471.0,-74.0,-6.0,4G,24.0,,-107.0,-14.0,4G,30.0,,-108.0,-15.0,4G,22.0,,-110.0,-14.0,4G,36.0,,-110.0,-17.0,4G,13.0,,-113.0,-16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.38.49,17.713657,59.20921,100,Telia,24001,240010000000021,111694,21,0,5G,5G NSA,-100,-20.0,0.0,,,154570,0,17218,697,60,60,2,G,D,M,13,1,-1,1000,,,IRAT_HANDOVER_DATA_4G5G,240-01-40-111694-21-1300-439:240-01-0-111694-21-154570-697,2,15,1B44E,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,20/15/10/20,111694.0,21.0,-109.0,-8.0,6.0,0.0,20,True,439.0,1300.0,L3,1000,90,True,False,0,0,9,4G,111694-21,40.0,439.0,1300.0,-109.0,-8.0,4G,296.0,1300.0,-112.0,-11.0,4G,333.0,9360.0,-102.0,-9.0,4G,296.0,3150.0,-123.0,-12.0,4G,296.0,1471.0,-112.0,-11.0,4G,,154570.0,-101.0,-13.0,4G,38.0,154570.0,-101.0,-13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024.10.29_07.49.51,17.644651,59.133333,107,Telia,24001,240010000000024,225681,24,0,5G,5G NSA,-105,-20.0,0.0,,,154570,0,17671,670,59,59,5,G,D,M,20,1,-1,1000,100.101.226.137,11.0,PERIODIC,,34,18,37191,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N28,15/20/20/10,225681.0,24.0,-102.0,-7.0,9.0,0.0,20,True,78.0,1471.0,L3,1000,94,True,False,0,0,14,4G,225681-24,108.0,78.0,1471.0,-102.0,-7.0,4G,369.0,1471.0,-112.0,-15.0,4G,369.0,3150.0,-119.0,-13.0,4G,,154570.0,-115.0,2147483647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
